MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Log_SalePrice
Residential_Medium_Density,0,1533,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SLvl,Below_Average,Average,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,27,530,GasA,Typical,Y,SBrkr,0,992,1,0,0,1,Typical,Typ,0,No_Fireplace,BuiltIn,Fin,1,Typical,Typical,Paved,112,97,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2007,WD ,Normal,106500,-93.601862,41.992516,11.575909653758895
Residential_Medium_Density,21,1495,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Below_Average,Above_Average,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,162,546,GasA,Excellent,Y,SBrkr,0,1092,0,0,1,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,64,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2007,WD ,Normal,93900,-93.601827,41.992479,11.44999631476691
Residential_Medium_Density,21,2001,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Below_Average,Average,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,546,546,GasA,Fair,Y,SBrkr,0,1092,0,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2007,WD ,Normal,75000,-93.601507,41.991709,11.225256725762893
Residential_Medium_Density,21,1936,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Below_Average,Above_Average,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Typical,Typical,CBlock,Good,Typical,Av,BLQ,2,GLQ,499,0,630,GasA,Good,Y,SBrkr,0,630,1,0,0,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,12,2007,WD ,Normal,84500,-93.602094,41.991641,11.344518647594766
Residential_Medium_Density,21,1890,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Below_Average,Fair,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,546,546,GasA,Excellent,Y,SBrkr,0,1092,0,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,Shed,0,4,2007,COD,Normal,75190,-93.603422,41.991868,11.227786821924543
Residential_Low_Density,0,11333,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,Average,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,490,1029,GasA,Typical,Y,SBrkr,0,1062,1,0,0,1,Typical,Typ,2,Typical,Attchd,RFn,2,Typical,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2007,WD ,Normal,146800,-93.604923,41.991612,11.896833207128452
Residential_Low_Density,72,9129,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Average,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,0,923,GasA,Typical,Y,SBrkr,0,1008,1,0,0,1,Good,Typ,1,Fair,Attchd,Fin,2,Typical,Typical,Paved,201,66,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,7,2007,WD ,Normal,153500,-93.604644,41.991098,11.941462360646149
Residential_Low_Density,0,15957,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Corner,Mod,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,96,1244,GasA,Typical,Y,SBrkr,0,1356,2,0,0,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,1424,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,9,2007,WD ,Normal,188000,-93.604521,41.989581,12.144202560946876
Residential_Low_Density,61,33983,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Above_Average,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Fair,PConc,Typical,Typical,Mn,ALQ,1,Unf,0,48,1160,GasA,Typical,Y,SBrkr,0,1676,1,0,1,1,Good,Mod,2,Typical,Attchd,RFn,2,Typical,Typical,Partial_Pavement,690,90,0,0,0,0,No_Pool,Good_Privacy,Shed,0,5,2007,WD ,Normal,196000,-93.60678,41.990264,12.185875040240456
Residential_Low_Density,68,8286,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Average,Good,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Rec,6,Unf,0,185,716,GasA,Excellent,Y,SBrkr,0,1432,1,0,1,1,Typical,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,0,136,0,0,240,0,No_Pool,Good_Privacy,Shed,0,6,2007,WD ,Normal,157000,-93.604524,41.989488,11.964007453736912
Residential_Low_Density,50,6723,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Good,1971,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,796,GasA,Typical,Y,SBrkr,0,796,0,1,0,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,129,0,0,0,0,0,No_Pool,Good_Wood,Shed,0,9,2007,WD ,Normal,138000,-93.602559,41.991144,11.835016210489899
Residential_Low_Density,54,7244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Good,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Good,CBlock,Good,Typical,Av,ALQ,1,Unf,0,149,768,GasA,Excellent,Y,SBrkr,0,768,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,104,0,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2007,WD ,Normal,129500,-93.60152,41.991371,11.771443882099637
Residential_Low_Density,124,27697,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Below_Average,Fair,1961,Shed,CompShg,Plywood,Plywood,CBlock,198,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,585,1396,GasA,Typical,N,SBrkr,0,1608,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Fair,Paved,152,38,0,0,0,0,No_Pool,No_Fence,Shed,0,11,2007,COD,Abnorml,80000,-93.607114,41.989905,11.289794413577894
Residential_Low_Density,69,7599,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1982,Gable,CompShg,HdBoard,Plywood,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,280,845,GasA,Typical,Y,SBrkr,0,845,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2007,WD ,Normal,129500,-93.604858,41.987606,11.771443882099637
Residential_Low_Density,0,11000,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Above_Average,1976,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,LwQ,4,Unf,0,0,1090,GasA,Typical,Y,SBrkr,0,1178,1,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,0,44,0,0,88,0,No_Pool,Minimum_Privacy,Shed,0,6,2007,WD ,Normal,135000,-93.605119,41.989768,11.813037464800539
Residential_Low_Density,76,8314,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Good,1982,Gable,CompShg,HdBoard,ImStucc,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,1,Unf,0,270,816,GasA,Typical,Y,SBrkr,0,816,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2007,WD ,Normal,124500,-93.604146,41.98822,11.732069026983156
Residential_Low_Density,65,11625,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Good,1983,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,220,816,GasA,Typical,Y,SBrkr,0,816,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Fin,1,Typical,Typical,Paved,330,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,5,2007,WD ,Normal,139000,-93.603082,41.988173,11.842236406331555
Residential_Low_Density,63,10712,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,Mn,BLQ,2,Unf,0,762,974,GasA,Typical,Y,SBrkr,0,974,0,0,0,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,28,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,9,2007,Oth,Abnorml,93500,-93.606641,41.98651,11.445727410406752
Residential_Low_Density,62,10447,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Above_Average,1984,Gable,CompShg,Plywood,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,348,864,GasA,Typical,Y,SBrkr,0,887,0,1,0,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,1,Typical,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,Shed,0,12,2007,WD ,Normal,124500,-93.604858,41.986588,11.732069026983156
Residential_Low_Density,0,11027,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Rec,539,171,1178,GasA,Good,Y,SBrkr,0,1293,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,280,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,149900,-93.618462,42.053406,11.917730355182513
Residential_Low_Density,85,10533,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244,Typical,Good,CBlock,Typical,Typical,No,Rec,6,Unf,0,235,1008,GasA,Typical,Y,SBrkr,0,1024,1,0,0,1,Good,Typ,2,Typical,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,280,0,No_Pool,No_Fence,Shed,0,8,2006,WD ,Normal,157500,-93.618182,42.053327,11.967187086434018
Residential_Low_Density,0,11765,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,6,Unf,0,490,1617,GasA,Fair,Y,SBrkr,0,1797,0,0,1,1,Typical,Typ,1,Typical,Attchd,Unf,3,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,169000,-93.619262,42.053108,12.037659911047468
Residential_Low_Density,0,39384,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Sev,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Unf,0,595,1705,GasA,Excellent,Y,SBrkr,0,1390,1,0,1,1,Excellent,Min1,2,Good,Attchd,Unf,2,Typical,Typical,Paved,0,189,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2006,WD ,Abnorml,252000,-93.616439,42.052519,12.437188334739655
Residential_Low_Density,90,11727,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,Above_Average,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434,Typical,Good,CBlock,Typical,Typical,Mn,Unf,7,Unf,0,1851,1851,GasA,Good,Y,SBrkr,0,1851,0,0,0,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,0,146,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2006,WD ,Normal,192100,-93.617432,42.050507,12.16577655436517
Residential_Low_Density,60,8238,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Typical,Typical,No,GLQ,3,Unf,0,113,813,GasA,Excellent,Y,SBrkr,0,1525,1,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,421,72,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,183500,-93.639067,42.059909,12.119975396053194
Residential_Low_Density,0,13006,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,964,964,GasA,Good,Y,SBrkr,0,2236,0,0,1,1,Good,Typ,1,Typical,BuiltIn,Fin,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,11,2006,WD ,Normal,222000,-93.637871,42.061407,12.310437165348775
Residential_Low_Density,0,13041,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,781,781,GasA,Good,Y,SBrkr,0,1671,0,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,0,84,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2006,WD ,Normal,170000,-93.637482,42.060425,12.04355959836804
Residential_Low_Density,0,13031,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,99,691,GasA,Good,Y,SBrkr,0,1498,0,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,315,44,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,187500,-93.637566,42.06048,12.141539457711714
Residential_Low_Density,54,9783,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,821,821,GasA,Good,Y,SBrkr,0,1776,0,0,1,1,Typical,Typ,1,Typical,BuiltIn,Fin,2,Typical,Typical,Paved,286,116,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,202000,-93.636378,42.060736,12.216027926866138
Residential_Low_Density,70,11207,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,88,802,GasA,Good,Y,SBrkr,0,1511,1,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,95,75,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,185000,-93.636373,42.061879,12.128116509451258
Residential_Low_Density,134,19378,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,456,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,1335,1392,GasA,Excellent,Y,SBrkr,0,2462,1,0,1,1,Good,Typ,1,Good,Attchd,RFn,2,Typical,Typical,Paved,239,132,0,168,0,0,No_Pool,No_Fence,Shed,0,3,2006,New,Partial,320000,-93.636052,42.062828,12.676079399771027
Residential_Low_Density,50,14859,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Average,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1670,1670,GasA,Excellent,Y,SBrkr,0,1670,0,0,0,1,Good,Typ,1,Good,Attchd,RFn,3,Typical,Typical,Paved,144,60,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2006,New,Partial,240000,-93.635967,42.06281,12.388398368982115
Residential_Low_Density,50,13128,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1074,1074,GasA,Excellent,Y,SBrkr,0,2064,0,0,1,1,Good,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,0,119,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2006,WD ,Normal,250000,-93.635935,42.062802,12.429220196836383
Residential_Low_Density,72,10463,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,893,893,GasA,Excellent,Y,SBrkr,0,1801,0,0,1,1,Good,Typ,1,Good,Attchd,Fin,3,Typical,Typical,Paved,0,116,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,239900,-93.635837,42.062798,12.3879816172226
Residential_Low_Density,42,13751,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1640,1700,GasA,Excellent,Y,SBrkr,0,2212,1,0,1,1,Good,Typ,1,Good,Attchd,Fin,3,Typical,Typical,Paved,237,38,0,0,115,0,No_Pool,No_Fence,Shed,0,5,2006,New,Partial,309000,-93.635798,42.062891,12.6410997921206
Residential_Low_Density,168,23257,Pave,No_Alley_Access,Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Excellent,Good,No,Unf,7,Unf,0,868,868,GasA,Excellent,Y,SBrkr,0,2021,0,0,1,1,Good,Typ,1,Good,BuiltIn,RFn,2,Typical,Typical,Paved,0,100,0,0,0,0,No_Pool,No_Fence,Shed,0,9,2006,New,Partial,274725,-93.635932,42.062956,12.52352951631214
Residential_Low_Density,68,13108,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,2062,2062,GasA,Excellent,Y,SBrkr,0,2687,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,168,12,0,0,0,0,No_Pool,No_Fence,Shed,0,12,2006,WD ,Normal,270000,-93.631604,42.060625,12.506180941677357
Residential_Low_Density,0,8076,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,455,1160,GasA,Good,Y,SBrkr,0,1169,0,1,0,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,0,26,0,0,144,0,No_Pool,Minimum_Privacy,Shed,0,7,2006,WD ,Normal,183500,-93.635716,42.0591,12.119975396053194
Residential_Low_Density,0,7685,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,179,697,GasA,Good,Y,SBrkr,0,1501,0,0,1,1,Good,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,190,63,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,165600,-93.636949,42.058421,12.017336559562407
Residential_Low_Density,63,9084,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,935,935,GasA,Good,Y,SBrkr,0,1632,0,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,176500,-93.639293,42.058201,12.081081821061819
Residential_Low_Density,30,3701,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,1191,1191,GasA,Typical,Y,SBrkr,0,1204,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,120,70,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2006,WD ,Normal,130000,-93.634231,42.059599,11.775297421715827
Residential_Low_Density,44,5306,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,Two_Story,Good,Good,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Good,Good,PConc,Good,Good,No,GLQ,3,Rec,215,354,1064,GasA,Good,Y,SBrkr,0,1767,1,0,0,1,Good,Typ,1,Typical,Attchd,RFn,2,Good,Typical,Paved,441,35,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,239000,-93.631572,42.059332,12.384223015005313
Residential_Low_Density,0,6563,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Mod,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,594,1742,GasA,Typical,Y,SBrkr,0,1742,1,0,0,1,Good,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,114,28,234,0,0,0,No_Pool,No_Fence,Shed,0,12,2006,WD ,Normal,275000,-93.632571,42.058136,12.524530013005734
Residential_Low_Density,59,16023,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Good,Excellent,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,180,1398,GasA,Excellent,Y,SBrkr,0,2798,1,0,1,1,Excellent,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,182,37,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2006,New,Partial,457347,-93.629601,42.060459,13.033199868056473
Residential_Low_Density,60,18062,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1528,1528,GasA,Excellent,Y,SBrkr,0,3390,0,0,1,1,Excellent,Typ,1,Excellent,BuiltIn,Fin,3,Typical,Typical,Paved,204,34,0,0,0,0,No_Pool,No_Fence,Shed,0,9,2006,New,Partial,545224,-93.629337,42.060527,13.208953832485427
